01:15:47,1.290185e-01,1.095813e-01,1.097079e-01,1.095289e-01,1.095708e-01,1.094585e-01,1.099328e-01,1.095687e-01,1.095370e-01,1.095385e-01
01:16:28,1.302664e-01,1.095448e-01,1.095451e-01,1.095198e-01,1.096187e-01,1.095358e-01,1.096774e-01,1.096132e-01,1.095811e-01,1.095846e-01
01:16:46,1.263397e-01,1.095746e-01,1.096972e-01,1.096622e-01,1.097461e-01,1.097853e-01,1.097874e-01,1.097891e-01,1.096097e-01,1.096367e-01
01:17:31,1.361337e-01,1.098160e-01,1.101396e-01,1.099633e-01,1.101617e-01,1.098482e-01,1.098353e-01,1.098434e-01,1.098296e-01,1.101251e-01
01:18:59,4.699366e+00,2.794195e-01,1.224921e+01,2.909036e+00,3.642835e-01,2.506851e-01,1.799063e+00,3.902235e-01,2.510088e-01,3.348148e-01
01:19:44,1.811452e+00,3.133595e-01,2.718010e-01,2.834719e-01,3.881741e-01,3.136168e-01,2.834256e-01,3.859867e-01,2.821220e-01,2.556509e-01
01:20:18,7.923660e-01,5.282024e-01,5.601546e-01,5.620101e-01,5.896005e-01,5.002885e-01,5.341286e-01,5.341128e-01,5.280174e-01,5.318725e-01
01:20:56,1.613934e+00,1.005659e+00,9.515408e-01,9.938566e-01,1.007312e+00,9.526545e-01,9.808033e-01,1.149152e+00,1.427389e+00,1.651487e+00
01:21:51,3.698879e-01,3.475817e-01,3.456681e-01,3.459529e-01,3.441587e-01,3.448762e-01,3.449667e-01,3.451532e-01,3.450806e-01,3.452182e-01
01:22:27,3.685362e-01,3.482807e-01,3.492449e-01,3.527912e-01,3.529553e-01,3.536801e-01,3.534389e-01,3.533489e-01,3.482488e-01,3.453129e-01
01:23:32,3.652077e-01,3.452957e-01,3.461261e-01,3.458292e-01,3.460417e-01,3.467187e-01,3.489752e-01,3.498861e-01,3.497626e-01,3.498007e-01
01:24:38,3.644668e-01,3.439695e-01,3.453258e-01,3.450857e-01,3.439580e-01,3.440283e-01,3.444173e-01,3.438907e-01,3.438007e-01,3.436385e-01
01:29:19,3.107364e+01,3.003868e+01,3.482671e+01,3.261900e+01,2.862936e+01,3.271125e+01,1.651570e+01,2.973802e+01,7.570495e+00,6.888110e+00
01:31:00,5.484692e+01,4.284261e+00,1.400067e+00,1.343013e+00,1.375198e+00,1.369995e+00,2.244269e+00,1.566348e+00,1.398151e+00,1.544089e+00
01:32:19,1.292434e+01,2.727453e+00,2.770973e+00,2.604138e+00,2.744781e+00,2.655276e+00,3.387872e+00,4.589512e+00,4.339886e+00,2.635361e+00
01:33:55,2.434530e+01,4.117042e+00,4.590590e+00,5.573145e+00,5.656078e+00,4.730953e+00,4.594465e+00,5.290120e+00,3.725758e+00,3.388359e+00
01:35:01,9.805046e-01,9.533556e-01,9.453474e-01,9.433431e-01,9.424568e-01,9.464768e-01,9.462989e-01,9.463305e-01,9.429444e-01,9.453559e-01
01:36:01,1.011686e+00,9.847955e-01,9.853269e-01,9.817670e-01,9.825448e-01,9.844132e-01,9.801511e-01,9.856021e-01,9.866837e-01,1.027183e+00
01:37:00,9.529483e-01,9.319015e-01,9.229512e-01,9.230829e-01,9.242515e-01,9.342266e-01,9.268637e-01,9.631210e-01,9.318052e-01,9.304137e-01
01:37:49,9.826001e-01,9.577455e-01,9.541419e-01,9.655273e-01,9.652751e-01,9.601930e-01,9.533013e-01,9.531590e-01,9.572071e-01,9.532311e-01
01:46:13,5.259647e+01,5.504439e+01,3.845206e+01,4.069206e+01,4.844177e+01,3.556094e+01,4.314684e+01,5.015763e+01,4.160474e+01,4.201916e+01
01:53:35,5.155073e+01,3.976412e+01,3.441403e+01,3.429997e+01,4.361287e+01,3.957557e+01,4.335142e+01,3.766291e+01,4.162738e+01,3.778215e+01
02:01:57,4.267246e+01,3.673690e+01,4.243522e+01,3.960902e+01,3.826193e+01,3.732964e+01,4.780166e+01,5.673140e+01,4.884804e+01,3.527159e+01
02:09:34,5.222756e+01,4.269582e+01,4.432892e+01,4.592622e+01,4.148958e+01,4.264904e+01,4.111771e+01,3.330680e+01,3.243318e+01,3.440402e+01
11:36:12,9.443974e-01,9.188217e-01,9.166200e-01,9.216008e-01,9.227825e-01,9.259509e-01,9.547241e-01,9.212869e-01,9.179988e-01,9.172939e-01
16:12:56,3.308990e+01,3.754775e+00,2.073937e+00,1.985657e+00,1.989496e+00,1.959901e+00,2.184844e+00,2.072907e+00,1.986159e+00,1.932482e+00,2.465043e+00,1.052422e+01,2.852891e+01,2.590609e+01,2.545098e+01,2.534198e+01,2.213711e+01
